,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumber,SerialNumberContract,Qty,src,flag_validinstall
446,50046000006XAlpAAG,"What we will be designing is the change of the transformer to accommodate the voltage, change of the unit from bottom entry/exit to bottom entry/top exit, replacement of breakers with 100% rated, and adding additional breakers.

We want to have one unit back in house, and run through all of these proposed changes with our Engineering and manufacturing teams and make sure we have covered everything before we move forward with placing orders for the components required. If you see anything Iíve missed here, let me know. If you can let us know a day/time that a PDU could be pulled and ready to ship, we can arrange for a truck to pick it up and bring it to our factory for review.",Installation Request,No changes made to unit. Returned to customer,Re-Shipped Product,Breaker,replace,Closed,9/28/2018 17:56,nan,,"What we will be designing is the change of the transformer to accommodate the voltage, change of the unit from bottom entry/exit to bottom entry/top exit, replacement of breakers with 100% rated, and adding additional breakers.

We want to have one unit back in house, and run through all of these proposed changes with our Engineering and manufacturing teams and make sure we have covered everything before we move forward with placing orders for the components required. If you see anything Iíve missed here, let me know. If you can let us know a day/time that a PDU could be pulled and ready to ship, we can arrange for a truck to pick it up and bring it to our factory for review.",Serial_Date_Lot_Code__c,True
447,50046000002TbUpAAK,"Scope: 
We have a noisy fan on ASTS 7B5 ( ser# 442-0160-5B ); Fan needs to be replaced; Part shipped to site UPS 1Z2698840350894353; No RMA needed since parts were purchased and are property of the customer",Hardware Issue - STS,Fan stopped making noise so customer cancelled visit for now,No Error Found,Fans,replace,Closed,7/13/2017 13:40,442-0160-5B,442-0160-5B,1.0,Product_1__c,False
448,50046000002TbUpAAK,"Scope: 
We have a noisy fan on ASTS 7B5 ( ser# 442-0160-5B ); Fan needs to be replaced; Part shipped to site UPS 1Z2698840350894353; No RMA needed since parts were purchased and are property of the customer",Hardware Issue - STS,Fan stopped making noise so customer cancelled visit for now,No Error Found,Fans,replace,Closed,7/13/2017 13:40,nan,,0.0,Product_2__c,True
449,50046000002TbUpAAK,"Scope: 
We have a noisy fan on ASTS 7B5 ( ser# 442-0160-5B ); Fan needs to be replaced; Part shipped to site UPS 1Z2698840350894353; No RMA needed since parts were purchased and are property of the customer",Hardware Issue - STS,Fan stopped making noise so customer cancelled visit for now,No Error Found,Fans,replace,Closed,7/13/2017 13:40,nan,,0.0,Product_3__c,True
450,50046000002TbUpAAK,"Scope: 
We have a noisy fan on ASTS 7B5 ( ser# 442-0160-5B ); Fan needs to be replaced; Part shipped to site UPS 1Z2698840350894353; No RMA needed since parts were purchased and are property of the customer",Hardware Issue - STS,Fan stopped making noise so customer cancelled visit for now,No Error Found,Fans,replace,Closed,7/13/2017 13:40,nan,,"Scope: 
We have a noisy fan on ASTS 7B5 ( ser# 442-0160-5B ); Fan needs to be replaced; Part shipped to site UPS 1Z2698840350894353; No RMA needed since parts were purchased and are property of the customer",Serial_Date_Lot_Code__c,True
451,50046000005jdXMAAY,Fan replacement on unit 442-0188,Fan Issue,"Transfer unit to source 2.  Customer opened source 1 breaker upstream.  Bypassed STS on source 2. Bad fan was the middle one on the bottom.  Replaced bad fan.  Brought unit back to 																																																																													
normal; fans started spinning.  Customer closed upstream breaker, and all alarms cleared.  No issues to report.",Site Visit,Fans,replace,Closed,5/8/2018 12:48,442-0188,442-0188,1.0,Product_1__c,False
452,50046000005jdXMAAY,Fan replacement on unit 442-0188,Fan Issue,"Transfer unit to source 2.  Customer opened source 1 breaker upstream.  Bypassed STS on source 2. Bad fan was the middle one on the bottom.  Replaced bad fan.  Brought unit back to 																																																																													
normal; fans started spinning.  Customer closed upstream breaker, and all alarms cleared.  No issues to report.",Site Visit,Fans,replace,Closed,5/8/2018 12:48,nan,,0.0,Product_2__c,True
453,50046000005jdXMAAY,Fan replacement on unit 442-0188,Fan Issue,"Transfer unit to source 2.  Customer opened source 1 breaker upstream.  Bypassed STS on source 2. Bad fan was the middle one on the bottom.  Replaced bad fan.  Brought unit back to 																																																																													
normal; fans started spinning.  Customer closed upstream breaker, and all alarms cleared.  No issues to report.",Site Visit,Fans,replace,Closed,5/8/2018 12:48,nan,,0.0,Product_3__c,True
454,50046000005jdXMAAY,Fan replacement on unit 442-0188,Fan Issue,"Transfer unit to source 2.  Customer opened source 1 breaker upstream.  Bypassed STS on source 2. Bad fan was the middle one on the bottom.  Replaced bad fan.  Brought unit back to 																																																																													
normal; fans started spinning.  Customer closed upstream breaker, and all alarms cleared.  No issues to report.",Site Visit,Fans,replace,Closed,5/8/2018 12:48,nan,,Fan replacement on unit 442-0188,Serial_Date_Lot_Code__c,True
455,50046000009gTyXAAU,"replace 6 fans in STS

site
ExxonMobil
2993 Irving Blvd
Dallas, TX",Hardware Issue ñ Faulty Part,replaced 6 fans in unit,Site Visit,Fans,replace,Closed,3/20/2019 18:03,STS,STS,1.0,Product_1__c,False
456,50046000009gTyXAAU,"replace 6 fans in STS

site
ExxonMobil
2993 Irving Blvd
Dallas, TX",Hardware Issue ñ Faulty Part,replaced 6 fans in unit,Site Visit,Fans,replace,Closed,3/20/2019 18:03,nan,,0.0,Product_2__c,True
457,50046000009gTyXAAU,"replace 6 fans in STS

site
ExxonMobil
2993 Irving Blvd
Dallas, TX",Hardware Issue ñ Faulty Part,replaced 6 fans in unit,Site Visit,Fans,replace,Closed,3/20/2019 18:03,nan,,0.0,Product_3__c,True
458,50046000009gTyXAAU,"replace 6 fans in STS

site
ExxonMobil
2993 Irving Blvd
Dallas, TX",Hardware Issue ñ Faulty Part,replaced 6 fans in unit,Site Visit,Fans,replace,Closed,3/20/2019 18:03,nan,,"replace 6 fans in STS

site
ExxonMobil
2993 Irving Blvd
Dallas, TX",Serial_Date_Lot_Code__c,True
459,5004600000A0NhvAAF,"repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",SAS TX Alarm,completed,Site Visit,Fans,replace,Closed,7/8/2019 20:28,STS,STS,2.0,Product_1__c,False
460,5004600000A0NhvAAF,"repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",SAS TX Alarm,completed,Site Visit,Fans,replace,Closed,7/8/2019 20:28,nan,,0.0,Product_2__c,True
461,5004600000A0NhvAAF,"repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",SAS TX Alarm,completed,Site Visit,Fans,replace,Closed,7/8/2019 20:28,nan,,0.0,Product_3__c,True
462,5004600000A0NhvAAF,"repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",SAS TX Alarm,completed,Site Visit,Fans,replace,Closed,7/8/2019 20:28,030709CP9,"030709CP9 
031009CP8","repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",Serial_Date_Lot_Code__c,False
463,5004600000A0NhvAAF,"repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",SAS TX Alarm,completed,Site Visit,Fans,replace,Closed,7/8/2019 20:28,031009CP8,"030709CP9 
031009CP8","repair SAS TX alarms on two STS
030709CP9 DH6; 031009CP8

Also, they have a fan that is not working and one that is making noise.  Need to troubleshoot and determine if we can clear the alarm or if the fan will need to be replaced.


site
CyrusOne
2501 S. State Highway Business Suite 500 (Bldg. #5
Lewisville, TX  75067",Serial_Date_Lot_Code__c,False
464,5004600000A1lSDAAZ,"lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Hardware Issue ñ Faulty Part,replaced the fan shelf and return to normal,Site Visit,Fans,replace,Closed,7/8/2019 20:33,STS,STS,1.0,Product_1__c,False
465,5004600000A1lSDAAZ,"lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Hardware Issue ñ Faulty Part,replaced the fan shelf and return to normal,Site Visit,Fans,replace,Closed,7/8/2019 20:33,nan,,0.0,Product_2__c,True
466,5004600000A1lSDAAZ,"lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Hardware Issue ñ Faulty Part,replaced the fan shelf and return to normal,Site Visit,Fans,replace,Closed,7/8/2019 20:33,nan,,0.0,Product_3__c,True
467,5004600000A1lSDAAZ,"lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Hardware Issue ñ Faulty Part,replaced the fan shelf and return to normal,Site Visit,Fans,replace,Closed,7/8/2019 20:33,411-0124,"411-0124
C3A","lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Serial_Date_Lot_Code__c,True
468,5004600000A1lSDAAZ,"lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Hardware Issue ñ Faulty Part,replaced the fan shelf and return to normal,Site Visit,Fans,replace,Closed,7/8/2019 20:33,C3A,"411-0124
C3A","lower fan tray is making a louder than usual noise and may need to be replaced

site
Digital Realty
suite 200
505 N Railroad
Northlake, IL  60164",Serial_Date_Lot_Code__c,False
469,5004600000A0OfBAAV,"troubleshoot issues below
1.	1309432  DH02 - PDU-160202BP3 - Incorrect BCMS readings from Feeder Breakers

2.	1309359   Please contact PDI to have them check/replace the display screen on RPP_160505CR7-3 in DH-5

3.	1308299  Please have PDI dispatched to fix display monitor on RPP 160101BR26-1 in DH-1
4.	1306202  Need to contact PDI  to have them come out to work on STS 160202CP12
Alarms in on STS 160202CP12 for the following alarms

Crosscurrent 2
Auxiliary Fans On
On Source (Alt)
Summary Alarm
Switch State
SAS S1 Gated
SAS S2 Gated

site
CyrusOne
1649 W Frankford Rd
Carrollton, TX  75007",PCBA - Hardware Issue,issues resolved on later visit under different case #,Site Visit,Fans,replace,Closed,4/23/2019 18:40,RPP,RPP,2.0,Product_1__c,False
470,5004600000A0OfBAAV,"troubleshoot issues below
1.	1309432  DH02 - PDU-160202BP3 - Incorrect BCMS readings from Feeder Breakers

2.	1309359   Please contact PDI to have them check/replace the display screen on RPP_160505CR7-3 in DH-5

3.	1308299  Please have PDI dispatched to fix display monitor on RPP 160101BR26-1 in DH-1
4.	1306202  Need to contact PDI  to have them come out to work on STS 160202CP12
Alarms in on STS 160202CP12 for the following alarms

Crosscurrent 2
Auxiliary Fans On
On Source (Alt)
Summary Alarm
Switch State
SAS S1 Gated
SAS S2 Gated

site
CyrusOne
1649 W Frankford Rd
Carrollton, TX  75007",PCBA - Hardware Issue,issues resolved on later visit under different case #,Site Visit,Fans,replace,Closed,4/23/2019 18:40,PDU,PDU,1.0,Product_2__c,False
471,5004600000A0OfBAAV,"troubleshoot issues below
1.	1309432  DH02 - PDU-160202BP3 - Incorrect BCMS readings from Feeder Breakers

2.	1309359   Please contact PDI to have them check/replace the display screen on RPP_160505CR7-3 in DH-5

3.	1308299  Please have PDI dispatched to fix display monitor on RPP 160101BR26-1 in DH-1
4.	1306202  Need to contact PDI  to have them come out to work on STS 160202CP12
Alarms in on STS 160202CP12 for the following alarms

Crosscurrent 2
Auxiliary Fans On
On Source (Alt)
Summary Alarm
Switch State
SAS S1 Gated
SAS S2 Gated

site
CyrusOne
1649 W Frankford Rd
Carrollton, TX  75007",PCBA - Hardware Issue,issues resolved on later visit under different case #,Site Visit,Fans,replace,Closed,4/23/2019 18:40,STS,STS,1.0,Product_3__c,False
472,5004600000A0OfBAAV,"troubleshoot issues below
1.	1309432  DH02 - PDU-160202BP3 - Incorrect BCMS readings from Feeder Breakers

2.	1309359   Please contact PDI to have them check/replace the display screen on RPP_160505CR7-3 in DH-5

3.	1308299  Please have PDI dispatched to fix display monitor on RPP 160101BR26-1 in DH-1
4.	1306202  Need to contact PDI  to have them come out to work on STS 160202CP12
Alarms in on STS 160202CP12 for the following alarms

Crosscurrent 2
Auxiliary Fans On
On Source (Alt)
Summary Alarm
Switch State
SAS S1 Gated
SAS S2 Gated

site
CyrusOne
1649 W Frankford Rd
Carrollton, TX  75007",PCBA - Hardware Issue,issues resolved on later visit under different case #,Site Visit,Fans,replace,Closed,4/23/2019 18:40,nan,,"troubleshoot issues below
1.	1309432  DH02 - PDU-160202BP3 - Incorrect BCMS readings from Feeder Breakers

2.	1309359   Please contact PDI to have them check/replace the display screen on RPP_160505CR7-3 in DH-5

3.	1308299  Please have PDI dispatched to fix display monitor on RPP 160101BR26-1 in DH-1
4.	1306202  Need to contact PDI  to have them come out to work on STS 160202CP12
Alarms in on STS 160202CP12 for the following alarms

Crosscurrent 2
Auxiliary Fans On
On Source (Alt)
Summary Alarm
Switch State
SAS S1 Gated
SAS S2 Gated

site
CyrusOne
1649 W Frankford Rd
Carrollton, TX  75007",Serial_Date_Lot_Code__c,True
473,5004600000A1OGpAAN,"From Customer: We have some PDI equipment service issues at our site and Iíd like to schedule out Kelly to work on these for us.

1.	On STS/PDU A2.4 we have a cooling fan inside the cabinet that is making a lot of noise.  It may need to be replaced.  
2.	On a recent shipment of RPPís that we received the input breaker configuration is not what we need.  We would like Kelly to work with us on reconfiguring this.
3.	We have a mono-chrome display that burned up this last weekend.  We replaced the display with one we had in stock and we would like to return the damaged one for a replacement.",Hardware Issue ñ Faulty Part,Kelly resolved this issue 7/2/2019,Site Visit,Fans,replace,Closed,7/15/2019 13:03,STS,STS,1.0,Product_1__c,False
474,5004600000A1OGpAAN,"From Customer: We have some PDI equipment service issues at our site and Iíd like to schedule out Kelly to work on these for us.

1.	On STS/PDU A2.4 we have a cooling fan inside the cabinet that is making a lot of noise.  It may need to be replaced.  
2.	On a recent shipment of RPPís that we received the input breaker configuration is not what we need.  We would like Kelly to work with us on reconfiguring this.
3.	We have a mono-chrome display that burned up this last weekend.  We replaced the display with one we had in stock and we would like to return the damaged one for a replacement.",Hardware Issue ñ Faulty Part,Kelly resolved this issue 7/2/2019,Site Visit,Fans,replace,Closed,7/15/2019 13:03,PDU,PDU,1.0,Product_2__c,False
475,5004600000A1OGpAAN,"From Customer: We have some PDI equipment service issues at our site and Iíd like to schedule out Kelly to work on these for us.

1.	On STS/PDU A2.4 we have a cooling fan inside the cabinet that is making a lot of noise.  It may need to be replaced.  
2.	On a recent shipment of RPPís that we received the input breaker configuration is not what we need.  We would like Kelly to work with us on reconfiguring this.
3.	We have a mono-chrome display that burned up this last weekend.  We replaced the display with one we had in stock and we would like to return the damaged one for a replacement.",Hardware Issue ñ Faulty Part,Kelly resolved this issue 7/2/2019,Site Visit,Fans,replace,Closed,7/15/2019 13:03,nan,,0.0,Product_3__c,True
476,5004600000A1OGpAAN,"From Customer: We have some PDI equipment service issues at our site and Iíd like to schedule out Kelly to work on these for us.

1.	On STS/PDU A2.4 we have a cooling fan inside the cabinet that is making a lot of noise.  It may need to be replaced.  
2.	On a recent shipment of RPPís that we received the input breaker configuration is not what we need.  We would like Kelly to work with us on reconfiguring this.
3.	We have a mono-chrome display that burned up this last weekend.  We replaced the display with one we had in stock and we would like to return the damaged one for a replacement.",Hardware Issue ñ Faulty Part,Kelly resolved this issue 7/2/2019,Site Visit,Fans,replace,Closed,7/15/2019 13:03,nan,,"From Customer: We have some PDI equipment service issues at our site and Iíd like to schedule out Kelly to work on these for us.

1.	On STS/PDU A2.4 we have a cooling fan inside the cabinet that is making a lot of noise.  It may need to be replaced.  
2.	On a recent shipment of RPPís that we received the input breaker configuration is not what we need.  We would like Kelly to work with us on reconfiguring this.
3.	We have a mono-chrome display that burned up this last weekend.  We replaced the display with one we had in stock and we would like to return the damaged one for a replacement.",Serial_Date_Lot_Code__c,True
477,50046000000rC06AAE,"Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Mechanical,fans and latch replaced,Site Visit,Fans,replace,Closed,4/5/2017 19:05,411-0227-5,411-0227-5,1.0,Product_1__c,False
478,50046000000rC06AAE,"Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Mechanical,fans and latch replaced,Site Visit,Fans,replace,Closed,4/5/2017 19:05,411-0227-2,411-0227-2,1.0,Product_2__c,True
479,50046000000rC06AAE,"Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Mechanical,fans and latch replaced,Site Visit,Fans,replace,Closed,4/5/2017 19:05,nan,,0.0,Product_3__c,True
480,50046000000rC06AAE,"Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Mechanical,fans and latch replaced,Site Visit,Fans,replace,Closed,4/5/2017 19:05,0227-5 (B3) 411-0227-2 (A1),"411-0227-5  (B3)
411-0227-2 (A1)","Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Serial_Date_Lot_Code__c,False
481,50046000000rC06AAE,"Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Mechanical,fans and latch replaced,Site Visit,Fans,replace,Closed,4/5/2017 19:05,411,"411-0227-5  (B3)
411-0227-2 (A1)","Issues found during last PM:
Fan on STS is not working
411-0227-5 (STS-B3)

replace door latch on 411-0227-2 (STS-A1)

site
Datapipe
10828 NW Airworld Drive
Kansas City, MO  64153",Serial_Date_Lot_Code__c,True
482,500460000068C3QAAU,"Name:	Serial Number:	Model Number:	Unit Number:	Alarm(s):	FIX:
		                   PHX8			
PHX2-15-STS-D3-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	506b	- SAS Tx 2 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX2-15-STS-B3-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	512b	- Aux Fans On
- Summary
- Low PDU 1 Volts AB
- Low PDU 1 Volts BC
- Low PDU 1 Volts CA
- Low PDU 1 Volts AN
- Low PDU 1 Volts BN
- Low PDU 1 Volts CN	-Place the unit in bypass to clear the AUX Fans alarm.
-calibrate the PDU voltage alarms
-check PDU breaker for open/closed
PHX2-15-STS-C4-2	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	465b	- On Source
- SAS 1 in Control
- SAS 3 In Control
- SAS In Control
- SAS 1 Output
- SAS 3 Output
- Aux Fans On
- Switch State
- Summary
- Low PDU 1 Volts AB
- Low PDU 1 Volts BC
- Low PDU 1 Volts CA
- Low PDU 1 Volts AN
- Low PDU 1 Volts BN
- Low PDU 1 Volts CN	-Place the unit in bypass to clear the AUX Fans alarm.
-Replace SAS board or reset the board
-calibrate the PDU voltage alarms
-check PDU breaker for open/closed
PHX2-15-STS-D4-1	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	498b	- Aux Fans On
- Summary
- Low PDU 1 Volts AB
- Low PDU 1 Volts BC
- Low PDU 1 Volts CA
- Low PDU 1 Volts AN
- Low PDU 1 Volts BN
- Low PDU 1 Volts CN	-Place the unit in bypass to clear the AUX Fans alarm.

PHX2-15-STS-A4-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	515b	- Multiple Alarms	UNKNOWN
PHX2-15-STS-B4-2	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	513b	- On Source
- SAS 1 in Control
- SAS 3 In Control
- SAS In Control
- SAS 1 Output
- SAS 3 Output
- Aux Fans On
- Switch State
- Summary
- Low PDU 1 Volts AB
- Low PDU 1 Volts BC
- Low PDU 1 Volts CA
- Low PDU 1 Volts AN
- Low PDU 1 Volts BN
- Low PDU 1 Volts CN	-Place the unit in bypass to clear the AUX Fans alarm.
-Replace SAS board or reset the board
-calibrate the PDU voltage alarms
-check PDU breaker for open/closed
		                   PHX1			
PHX1-10-STS-C1-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	342b	- Aux Fans On
- Switch State
- Summary	-Place the unit in bypass to clear the AUX Fans alarm.

PHX1-10-STS-D1-1	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	338b	- Open S2
- Switch State
- Summary	-check the S2 breaker for tripped status. Then close the S2 breaker if no issues found
PHX1-10-STS-B1-2	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	352b	- SAS Tx 2 Down
- Aux Fans On
- Summary	-Place the unit in bypass to clear the AUX Fans alarm.
-Re-terminate the Fiber cable on the SAS board.

PHX1-10-STS-C3-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	337b	- SAS D SCR 1 DC
- Summary	Check/Replace S1/S2 input DCPS
-check for blown fuses on the DCPS
PHX1-10-STS-D4-2	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	377b	- Input 2 MCSW
- SAS D SCR 1 Pulse
- SAS 1 S2
- SAS 2 S2
- SAS 3 S2
- Summary	-replace pulse board
-check the SAS for issues
-check S2 breaker
PHX1-10-STS-C4-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	380b	- SAS Tx 1 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX1-10-STS-B2-1	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	359b	- SAS D Voting
- SAS 3 Fiber Rx
- SAS 3 In Control
- SAS Tx 3 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
		                   PHX3			
PHX30-STS-C3	411-0129	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	1	- SAS Tx 2 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX35E-STS-H2-1	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	244b	- SAS Tx 1 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX35W-STS-E1-3	411-0247	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	51	- SAS Tx 2 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
		                   PHX4			
PHX40-S. CRAH-STS-A1-2	411-0198	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	1	- Pixelated Lines Showing 	-replace display
PHX45-STS-F2-1	411-0220	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	22	- SAS Tx 1 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX45-STS-G2-1	411-0220	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	20	- SAS Tx 1 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX40-STS-H2-3	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	60b	- SAS Tx 2 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX45-N. CRAH-STS-H1-3	411-0220	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	5	- SAS Tx 1 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
		                   PHX5			
PHX50-STS-D2-1	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	69b	- SAS Tx 1 Down
- SAS Tx 2 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.
PHX50-STS-D2-1	STS20134	STS-SBR-STD-2-480-600-60-1-WS-PM-1-BE	56b	- SAS Tx 2 Down
- Summary	-Re-terminate the Fiber cable on the SAS board.",SAS TX Alarm,Access via security. All safety followed per specs. Investigate and repair STS/PDU/RPP issues.,Site Visit,Fans,replace,Closed,3/29/2018 13:36,411-0198,411-0198,15.0,Product_1__c,True
