,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumberOrg,SerialNumberContract,Qty,src,SerialNumber,flag_validinstall
402,50046000005Pmc8AAC,"issue from site: 


PDU-14B has been setting alarms throughout the shift. 
-	Mon 11/28/2017 07:00 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 

-	Tue 11/27/2017 2:28 AM - AM BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Normal / Unacked 
Text: OUT OF RANGE alarm has returned to Normal. 

-	Tue 11/28/2017 2:28 AM - BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Offnormal / Unacked 
Text: UNDER VOLTAGE ALARM ACTIVE! The Phase to Neutral voltage is currently at 90.40 V and is out of the acceptable range. 

-	Tues 11/28/2017 04:28 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 


Scope: Calibrate unit if possible, if this does not clear alarm, replace BCMS board. 

Replace BCMS board in unit 110-2836 
Software 6.xxx",PCBA,Board was replaced and setup to correct the issue.,Site Visit,Display,replace,Closed,12/21/2017 16:50,110-2836,"issue from site: 


PDU-14B has been setting alarms throughout the shift. 
-	Mon 11/28/2017 07:00 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 

-	Tue 11/27/2017 2:28 AM - AM BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Normal / Unacked 
Text: OUT OF RANGE alarm has returned to Normal. 

-	Tue 11/28/2017 2:28 AM - BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Offnormal / Unacked 
Text: UNDER VOLTAGE ALARM ACTIVE! The Phase to Neutral voltage is currently at 90.40 V and is out of the acceptable range. 

-	Tues 11/28/2017 04:28 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 


Scope: Calibrate unit if possible, if this does not clear alarm, replace BCMS board. 

Replace BCMS board in unit 110-2836 
Software 6.xxx",0.0,Customer_Issue_Summary__c,110-2836-1,True
403,50046000005Pmc8AAC,"issue from site: 


PDU-14B has been setting alarms throughout the shift. 
-	Mon 11/28/2017 07:00 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 

-	Tue 11/27/2017 2:28 AM - AM BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Normal / Unacked 
Text: OUT OF RANGE alarm has returned to Normal. 

-	Tue 11/28/2017 2:28 AM - BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Offnormal / Unacked 
Text: UNDER VOLTAGE ALARM ACTIVE! The Phase to Neutral voltage is currently at 90.40 V and is out of the acceptable range. 

-	Tues 11/28/2017 04:28 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 


Scope: Calibrate unit if possible, if this does not clear alarm, replace BCMS board. 

Replace BCMS board in unit 110-2836 
Software 6.xxx",PCBA,Board was replaced and setup to correct the issue.,Site Visit,Display,replace,Closed,12/21/2017 16:50,110-2836,"issue from site: 


PDU-14B has been setting alarms throughout the shift. 
-	Mon 11/28/2017 07:00 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 

-	Tue 11/27/2017 2:28 AM - AM BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Normal / Unacked 
Text: OUT OF RANGE alarm has returned to Normal. 

-	Tue 11/28/2017 2:28 AM - BCMS Alarm from PDU_14B_P3/Main/Volts_B_N 
State: Offnormal / Unacked 
Text: UNDER VOLTAGE ALARM ACTIVE! The Phase to Neutral voltage is currently at 90.40 V and is out of the acceptable range. 

-	Tues 11/28/2017 04:28 PM - BSN003. RF.2. PDU-14B. Once again, the alarm for UNDER VOLT MAIN. (Pic attached) 
ï	I stopped the audible alarm at the PDU display. 
ï	I clear the alarm at the display and the alarm light shuts off. 
ï	No further alarms at PDU-14B through the shift. 


Scope: Calibrate unit if possible, if this does not clear alarm, replace BCMS board. 

Replace BCMS board in unit 110-2836 
Software 6.xxx",0.0,Customer_Issue_Summary__c,110-2836-1,True
653,50046000006a4OUAAY,"Notes from customer: 

I ran into an issue where PDU 3B will not communicate with the CoreSite Network.  I talked with PDI tech support and we came to the conclusion that the actual Ethernet connection on the PDU found behind the display is not functioning properly.  The Ethernet module and/or the circuit board behind the display probably needs to be replaced.",PCBA - Hardware Issue,Access via security. All safety followed per specs.  I replaced the Monitor on the display as the system had no communications with the BMS. PDU OPS check good.,Site Visit,Display,replace,Closed,7/3/2018 19:33,110-4701,110-4701,1.0,Product_1__c,110-4701-1,True
717,50046000000rC6JAAU,M4 ASIM board and M4 DCM need to be replaced in unit SN: 120-0003,Hardware Issue - PDU,board installed,Site Visit,Display,replace,Closed,10/2/2016 23:57,120-0003,120-0003,1.0,Product_1__c,120-0003-1,False
734,50046000000rC6JAAU,M4 ASIM board and M4 DCM need to be replaced in unit SN: 120-0003,Hardware Issue - PDU,board installed,Site Visit,Display,replace,Closed,10/2/2016 23:57,120-0003,M4 ASIM board and M4 DCM need to be replaced in unit SN: 120-0003,0.0,Customer_Issue_Summary__c,120-0003-1,False
735,50046000000rC6TAAU,"repair PDU by replacing the display. , serial # 110-3929.  Also has some 6 pin connectors that were damaged.  will need to replace.


Digital Realty
12231 N Freeway
Houston, TX  77067

contact
Chris Schmidt
832-517-5065",PCBA,replaced display and 6 pin connectors,Site Visit,Display,replace,Closed,8/18/2016 19:25,110-3928,110-3928,1.0,Product_1__c,110-3928-1,True
736,50046000000rC6TAAU,"repair PDU by replacing the display. , serial # 110-3929.  Also has some 6 pin connectors that were damaged.  will need to replace.


Digital Realty
12231 N Freeway
Houston, TX  77067

contact
Chris Schmidt
832-517-5065",PCBA,replaced display and 6 pin connectors,Site Visit,Display,replace,Closed,8/18/2016 19:25,110-3928,110-3928,1.0,Product_1__c,110-3928-1,True
771,50046000005PJv1AAG,"replace display on switch that the screen is fading and hard to read on two STS  411-0112-1 & 411-0112-5

SAS TX3 alarm on 411-0112-10

site
Ascent
suite 400
505 N Railroad 
Northlake, IL",PCBA,One unit had a Tx alarm which was cut and reseated.  2 units had screens that were fading out.  All repairs made.,Site Visit,Display,replace,Closed,1/17/2018 16:00,411-0112,411-0112,3.0,Product_1__c,411-0112-1,True
772,50046000005PJv1AAG,"replace display on switch that the screen is fading and hard to read on two STS  411-0112-1 & 411-0112-5

SAS TX3 alarm on 411-0112-10

site
Ascent
suite 400
505 N Railroad 
Northlake, IL",PCBA,One unit had a Tx alarm which was cut and reseated.  2 units had screens that were fading out.  All repairs made.,Site Visit,Display,replace,Closed,1/17/2018 16:00,411-0112,411-0112,3.0,Product_1__c,411-0112-2,True
773,50046000005PJv1AAG,"replace display on switch that the screen is fading and hard to read on two STS  411-0112-1 & 411-0112-5

SAS TX3 alarm on 411-0112-10

site
Ascent
suite 400
505 N Railroad 
Northlake, IL",PCBA,One unit had a Tx alarm which was cut and reseated.  2 units had screens that were fading out.  All repairs made.,Site Visit,Display,replace,Closed,1/17/2018 16:00,411-0112,411-0112,3.0,Product_1__c,411-0112-3,True
1006,50046000000rCBjAAM,Monitor is out on 1 PDUs. They are getting an Alarm and then screen goes Blank. They need a tech to replace monochrome  Monitor. PCB11556,Hardware Issue - PDU,The site reported a monochrome Wavestar monitor not working; removed the old and replaced with new sent from SIRV - The unit is functioning properly.  The customer also pointed out a unit (PDU #203) that is missing the cover for the EPO - they would like a new cover sent and will want it replaced when PDI returns for the next PM.  Info will be sent to the After-Market Sales group for the quote on a new service contract and the cover for the EPO.,Site Visit,Display,replace,Closed,9/28/2016 18:25,110-2495,110-2495,1.0,Product_1__c,110-2495-1,True
1007,50046000000rCBjAAM,Monitor is out on 1 PDUs. They are getting an Alarm and then screen goes Blank. They need a tech to replace monochrome  Monitor. PCB11556,Hardware Issue - PDU,The site reported a monochrome Wavestar monitor not working; removed the old and replaced with new sent from SIRV - The unit is functioning properly.  The customer also pointed out a unit (PDU #203) that is missing the cover for the EPO - they would like a new cover sent and will want it replaced when PDI returns for the next PM.  Info will be sent to the After-Market Sales group for the quote on a new service contract and the cover for the EPO.,Site Visit,Display,replace,Closed,9/28/2016 18:25,110-2495,110-2495,1.0,Product_1__c,110-2495-1,True
1254,50046000007ObEoAAK,"Installation of six (6) WaveStar color monitor upgrades (door, hardware and PCA16209 included)",Installation Request,Customer canceled install and let us know that they have completed it themselves.,Hardware/Parts Provided,Display,upgrade,Closed,10/26/2018 12:45,180-2429,180-2429,6.0,Product_1__c,180-2429-1,True
1255,50046000007ObEoAAK,"Installation of six (6) WaveStar color monitor upgrades (door, hardware and PCA16209 included)",Installation Request,Customer canceled install and let us know that they have completed it themselves.,Hardware/Parts Provided,Display,upgrade,Closed,10/26/2018 12:45,180-2429,180-2429,6.0,Product_1__c,180-2429-2,True
1256,50046000007ObEoAAK,"Installation of six (6) WaveStar color monitor upgrades (door, hardware and PCA16209 included)",Installation Request,Customer canceled install and let us know that they have completed it themselves.,Hardware/Parts Provided,Display,upgrade,Closed,10/26/2018 12:45,180-2429,180-2429,6.0,Product_1__c,180-2429-3,True
1257,50046000007ObEoAAK,"Installation of six (6) WaveStar color monitor upgrades (door, hardware and PCA16209 included)",Installation Request,Customer canceled install and let us know that they have completed it themselves.,Hardware/Parts Provided,Display,upgrade,Closed,10/26/2018 12:45,180-2429,180-2429,6.0,Product_1__c,180-2429-4,True
1258,50046000007ObEoAAK,"Installation of six (6) WaveStar color monitor upgrades (door, hardware and PCA16209 included)",Installation Request,Customer canceled install and let us know that they have completed it themselves.,Hardware/Parts Provided,Display,upgrade,Closed,10/26/2018 12:45,180-2429,180-2429,6.0,Product_1__c,180-2429-5,True
1259,50046000007ObEoAAK,"Installation of six (6) WaveStar color monitor upgrades (door, hardware and PCA16209 included)",Installation Request,Customer canceled install and let us know that they have completed it themselves.,Hardware/Parts Provided,Display,upgrade,Closed,10/26/2018 12:45,180-2429,180-2429,6.0,Product_1__c,180-2429-6,True
1589,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,110-2774-1-16,"110-2774-1-16
180-1778-1-4
180-1871-1-2",0.0,Serial_Date_Lot_Code__c,110-2774-1,True
1590,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,110-2774-1-16,"110-2774-1-16
180-1778-1-4
180-1871-1-2",0.0,Serial_Date_Lot_Code__c,110-2774-2,True
1591,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,110-2774-1-16,"110-2774-1-16
180-1778-1-4
180-1871-1-2",0.0,Serial_Date_Lot_Code__c,110-2774-3,True
1592,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,110-2774-1-16,"110-2774-1-16
180-1778-1-4
180-1871-1-2",0.0,Serial_Date_Lot_Code__c,110-2774-4,True
